,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_coef0,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1966,0.002331972122192383,6.027380120331613e-05,0.0008162975311279297,3.2076789912064634e-05,100.0,1e-06,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 1e-06, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1967,0.002440357208251953,7.364820530640184e-05,0.0008997917175292969,3.698701384323009e-05,100.0,1e-05,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1968,0.0025434017181396483,0.00011218179663154651,0.000879669189453125,2.0174551332406677e-05,100.0,0.0001,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 0.0001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1969,0.0025635719299316405,0.000147585884164613,0.0008979320526123046,4.166296281648961e-05,100.0,0.001,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.2857142857142857,-0.23809523809523808,-0.2612836438923395,0.015067002400546791,2413,-0.1590909090909091,-0.14772727272727273,-0.2159090909090909,-0.14444444444444443,-0.12222222222222222,-0.15787878787878787,0.03138123906229956
1970,0.003367042541503906,9.989329901013118e-05,0.0009007930755615234,6.540207098775797e-05,100.0,0.01,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",-0.34782608695652173,-0.2608695652173913,-0.13043478260869565,-0.23809523809523808,-0.23809523809523808,-0.24306418219461698,0.06932077728349667,125,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1971,0.003378486633300781,9.678427125188261e-05,0.0009076118469238282,4.134576881655328e-05,100.0,0.1,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1972,0.003348684310913086,6.385214555148644e-05,0.0009099483489990234,2.8676353970275225e-05,100.0,1.0,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 1.0, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.05955539714571614,2459,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1973,0.0033127307891845704,0.00012327440413729054,0.0009063720703125,3.7618674365422e-05,100.0,10.0,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 10.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.19047619047619047,-0.26045548654244305,0.07764830870717566,2396,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1974,0.0033757686614990234,0.00012623051350110957,0.0009303092956542969,3.662159045200467e-05,100.0,100.0,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 100.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.14285714285714285,-0.2509316770186335,0.0878920395096086,266,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1975,0.003309202194213867,0.00012626053689531453,0.0019884109497070312,0.002239238235952172,100.0,1000.0,poly,5,3,"{'C': 100.0, 'coef0': 5, 'degree': 3, 'gamma': 1000.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.14285714285714285,-0.2509316770186335,0.0878920395096086,266,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1976,0.0021183013916015623,6.431548762219308e-05,0.0007876396179199219,3.7500930988935687e-05,100.0,1e-09,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1e-09, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1977,0.002088499069213867,7.159871494300808e-05,0.0007904529571533203,5.683802917488882e-05,100.0,1e-08,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1e-08, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1978,0.002113962173461914,5.925391960996959e-05,0.0008162975311279297,2.9285877120531817e-05,100.0,1e-07,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1e-07, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1979,0.0036434650421142576,0.002649094546974916,0.0008148193359375,2.7084434536011303e-05,100.0,1e-06,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1e-06, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1980,0.0025641918182373047,0.00011577258584021641,0.0009082794189453125,5.2721588322468635e-05,100.0,1e-05,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1e-05, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
1981,0.0025162696838378906,0.00012382268389184644,0.0009057998657226562,4.704703617959636e-05,100.0,0.0001,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.22727272727272727,-0.23863636363636365,-0.25,-0.15555555555555556,-0.24444444444444444,-0.2231818181818182,0.03464160521918729
1982,0.0031238555908203124,0.00020617490317863948,0.00084991455078125,4.767403504330235e-05,100.0,0.001,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",-0.34782608695652173,-0.21739130434782608,-0.21739130434782608,-0.23809523809523808,-0.2857142857142857,-0.2612836438923395,0.04995443487047413,2413,-0.022727272727272728,-0.011363636363636364,-0.022727272727272728,-0.011111111111111112,-0.022222222222222223,-0.01803030303030303,0.005550043178915618
1983,0.0033596515655517577,9.562464836037593e-05,0.0009204387664794922,9.503480601427733e-05,100.0,0.01,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1984,0.0033814430236816405,6.869143383625106e-05,0.0008727550506591797,4.133399859317959e-05,100.0,0.1,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1985,0.00340123176574707,3.29112301905587e-05,0.0009692192077636718,0.0001244208228199427,100.0,1.0,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1.0, 'kernel': 'poly'}",-0.391304347826087,-0.30434782608695654,-0.13043478260869565,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.08560118962764424,2459,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1986,0.003450632095336914,0.00018925780341398215,0.0009150981903076171,5.336943310413594e-05,100.0,10.0,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 10.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.13043478260869565,-0.2857142857142857,-0.14285714285714285,-0.24223602484472048,0.09678286301009915,84,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1987,0.0034626483917236327,0.00016329758942686416,0.0009648323059082032,3.8336758578119e-05,100.0,100.0,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 100.0, 'kernel': 'poly'}",-0.43478260869565216,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.14285714285714285,-0.25962732919254655,0.10231682127688944,2236,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1988,0.003440570831298828,0.00014305292764191818,0.0009723186492919921,5.76033102589837e-05,100.0,1000.0,poly,5,4,"{'C': 100.0, 'coef0': 5, 'degree': 4, 'gamma': 1000.0, 'kernel': 'poly'}",-0.43478260869565216,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.14285714285714285,-0.25962732919254655,0.10231682127688944,2236,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
